unique_id,product_id,machine_type,brand,location,product_type,air_temperature_K,process_temperature_K,temperature_C,rotational_speed_rpm,vibration_mm_s,pressure_bar,voltage_V,current_A,torque_Nm,tool_wear_min,machine_failure,failure_type,tool_wear_failure,heat_dissipation_failure,power_failure,overstain_failure,random_failures,timestamp,operating_hours,downtime_hours,maintenance_type,maintenance_cost,production_units,defect_rate
1761,L48940,Conveyor,Siemens,Factory_A,Low,298.1,307.5,24.95,1684,4.213957478,6.719036926,219.0195561,6.63391432,33.1,200,0,None,0,0,0,0,0,2025-03-15 08:00:00,2141,0,Preventive,68,225,1.647905831
1762,L48941,Lathe,GE,Factory_A,Low,298.1,307.6,24.95,1950,2.664403649,6.12962955,221.2620502,3.836840827,20.3,202,0,None,0,0,0,0,0,2025-03-15 09:00:00,2340,0,Preventive,83,303,1.508387277
1763,H31176,Conveyor,ABB,Factory_B,High,298.2,307.6,25.05,1460,5.326811981,7.217799029,221.9234509,10.00319184,48.6,204,0,None,0,0,0,0,0,2025-03-15 10:00:00,2822,0,Preventive,129,241,2.65302422
1764,L48943,Press,Bosch,Factory_A,Low,298.2,307.6,25.05,1511,3.258279234,6.307539625,220.9449635,6.619620864,31,209,1,Wear,1,0,0,0,0,2025-03-15 11:00:00,2434,1,Corrective,449,62,5.317172718
1765,H31178,Conveyor,ABB,Factory_A,High,298.2,307.6,25.05,1318,4.986144424,7.563268248,219.8339914,10.88032741,55.7,0,0,None,0,0,0,0,0,2025-03-15 12:00:00,248,0,Preventive,107,356,0.769509957
1766,L48945,Press,Bosch,Factory_A,Low,298.2,307.6,25.05,1368,4.953150842,7.72683893,220.6965334,10.75264719,51.8,5,0,None,0,0,0,0,0,2025-03-15 13:00:00,743,0,Preventive,192,328,2.439072431
1767,M16626,CNC,Siemens,Factory_A,Medium,298.3,307.7,25.15,1717,2.857186161,6.535020285,219.8370659,5.289145825,27.1,7,0,None,0,0,0,0,0,2025-03-15 14:00:00,498,0,Preventive,82,256,1.213564165
1768,M16627,Conveyor,Bosch,Factory_C,Medium,298.3,307.7,25.15,1520,4.152192954,6.626489427,217.1505755,7.697425629,41.4,10,0,None,0,0,0,0,0,2025-03-15 15:00:00,170,0,Preventive,52,340,1.692430591
1769,M16628,CNC,GE,Factory_B,Medium,298.3,307.8,25.15,1485,4.293776123,7.115400827,218.2723685,8.407369867,42,13,0,None,0,0,0,0,0,2025-03-15 16:00:00,619,0,Preventive,118,305,1.924083915
1770,L48949,Press,Siemens,Factory_C,Low,298.4,307.9,25.25,1981,2.058730438,5.839325998,224.522782,5.072181725,23.2,16,0,None,0,0,0,0,0,2025-03-15 17:00:00,726,0,Preventive,233,444,1.279900856
1771,H31184,Conveyor,Bosch,Factory_C,High,298.4,307.9,25.25,1605,3.349051821,6.669323281,219.4304188,6.478131543,31,18,0,None,0,0,0,0,0,2025-03-15 18:00:00,183,0,Preventive,291,261,0.830809958
1772,L48951,CNC,Siemens,Factory_A,Low,298.4,307.9,25.25,1446,4.415621006,7.061507465,218.6877669,9.416126235,45.3,23,0,None,0,0,0,0,0,2025-03-15 19:00:00,713,0,Preventive,175,334,0.452122457
1773,L48952,CNC,Siemens,Factory_A,Low,298.4,308,25.25,1508,4.790192676,7.496566697,218.4510765,8.932487389,47.9,25,0,None,0,0,0,0,0,2025-03-15 20:00:00,594,0,Preventive,290,430,1.343582867
1774,L48953,Press,GE,Factory_C,Low,298.5,308,25.35,1384,5.081550545,8.005104581,221.4695064,11.58540548,59.5,27,0,None,0,0,0,0,0,2025-03-15 21:00:00,719,0,Preventive,267,271,1.818669556
1775,M16634,Conveyor,Siemens,Factory_B,Medium,298.5,308,25.35,1519,3.868950492,7.114458488,225.9490283,6.725411376,37.3,29,0,None,0,0,0,0,0,2025-03-15 22:00:00,409,0,Preventive,105,328,0.012923634
1776,L48955,Lathe,Bosch,Factory_C,Low,298.5,308,25.35,1404,4.577071055,7.056111732,215.0017344,9.794085922,48.1,32,0,None,0,0,0,0,0,2025-03-15 23:00:00,824,0,Preventive,71,498,0.576956624
1777,L48956,Press,Bosch,Factory_A,Low,298.5,308.1,25.35,1564,2.392649078,6.210034847,216.1169777,6.394754202,31.1,34,0,None,0,0,0,0,0,2025-03-16 00:00:00,445,0,Preventive,99,358,0.03544196
1778,H31191,Conveyor,Bosch,Factory_A,High,298.6,308.2,25.45,1555,3.748600647,6.679609649,215.9440695,7.437277535,36.8,36,0,None,0,0,0,0,0,2025-03-16 01:00:00,1033,0,Preventive,83,219,2.495103925
1779,L48958,Lathe,GE,Factory_A,Low,298.6,308.2,25.45,1325,5.291589575,7.831916291,220.315817,10.7523907,54,41,0,None,0,0,0,0,0,2025-03-16 02:00:00,964,0,Preventive,270,414,0.010689913
1780,M16639,CNC,GE,Factory_A,Medium,298.6,308.2,25.45,1488,3.945917456,7.013370339,220.6940361,8.836621816,44,43,0,None,0,0,0,0,0,2025-03-16 03:00:00,590,0,Preventive,168,338,0.94122722
1781,L48960,CNC,Siemens,Factory_C,Low,298.5,308.2,25.35,1595,3.465576275,6.408493917,218.3079862,6.380597585,32.3,46,0,None,0,0,0,0,0,2025-03-16 04:00:00,810,0,Preventive,145,459,2.206832839
1782,L48961,Conveyor,ABB,Factory_C,Low,298.5,308.1,25.35,1662,2.358611465,6.51670364,220.1012124,6.021829705,28.6,48,0,None,0,0,0,0,0,2025-03-16 05:00:00,1260,0,Preventive,275,486,1.796749882
1783,L48962,Conveyor,Siemens,Factory_A,Low,298.4,308,25.25,1571,3.678933642,6.553504971,214.7683411,6.968645273,37.4,50,0,None,0,0,0,0,0,2025-03-16 06:00:00,924,0,Preventive,197,457,1.761587027
1784,H31197,CNC,Bosch,Factory_A,High,298.3,308,25.15,1553,4.762823394,7.156484075,223.8009021,8.594808048,41,52,0,None,0,0,0,0,0,2025-03-16 07:00:00,606,0,Preventive,55,399,1.488769354
1785,L48964,Conveyor,Siemens,Factory_B,Low,298.3,308,25.15,2886,0.162209217,5.412369258,223.1990468,1.245684799,3.8,57,1,Power,0,0,1,0,0,2025-03-16 08:00:00,1341,4,Corrective,923,76,4.605430702
1786,L48965,Conveyor,ABB,Factory_A,Low,298.2,308,25.05,1538,3.946475868,6.984183831,221.0120745,7.347074679,38.2,59,0,None,0,0,0,0,0,2025-03-16 09:00:00,726,0,Preventive,192,381,1.456520654
1787,L48966,Press,Bosch,Factory_A,Low,298.4,308.2,25.25,1618,3.695595773,6.354607437,213.7606721,7.506278426,33,61,0,None,0,0,0,0,0,2025-03-16 10:00:00,1395,0,Preventive,246,237,1.854376718
1788,L48967,Conveyor,Bosch,Factory_A,Low,298.4,308.2,25.25,1364,3.613308724,7.116174737,216.207157,9.250958752,45.9,63,0,None,0,0,0,0,0,2025-03-16 11:00:00,714,0,Preventive,137,472,1.454463326
1789,L48968,Press,Bosch,Factory_A,Low,298.3,308,25.15,1442,4.902076101,7.384803423,222.657187,9.476140699,47.3,65,0,None,0,0,0,0,0,2025-03-16 12:00:00,1121,0,Preventive,70,224,1.159523561
1790,L48969,Lathe,GE,Factory_B,Low,298.2,307.9,25.05,1313,7.098460167,8.212768207,224.5488986,13.67780584,67.3,67,1,Power,0,0,1,0,0,2025-03-16 13:00:00,1074,1,Corrective,596,185,3.942045864
1791,L48970,CNC,Siemens,Factory_A,Low,298.2,307.9,25.05,1847,2.040446619,6.059852186,226.2564363,5.419953873,23.6,69,0,None,0,0,0,0,0,2025-03-16 14:00:00,1163,0,Preventive,283,276,0.147640369
1792,L48971,Conveyor,GE,Factory_B,Low,298.1,307.8,24.95,1524,4.304554624,7.101314459,213.3928238,8.664221448,40.8,71,0,None,0,0,0,0,0,2025-03-16 15:00:00,1503,0,Preventive,268,438,1.722907976
1793,M16652,CNC,ABB,Factory_A,Medium,298.1,307.7,24.95,1445,4.938426895,7.236282944,215.9802486,9.809423573,48,73,0,None,0,0,0,0,0,2025-03-16 16:00:00,1280,0,Preventive,285,451,1.300435637
1794,L48973,Conveyor,GE,Factory_C,Low,298.1,307.8,24.95,1761,3.21684101,6.402933086,223.4859018,5.379633462,28.2,76,0,None,0,0,0,0,0,2025-03-16 17:00:00,1310,0,Preventive,172,497,0.946818317
1795,M16654,Press,GE,Factory_A,Medium,298.1,307.8,24.95,1514,4.044039326,6.854704717,223.6232288,7.834103262,43.5,78,0,None,0,0,0,0,0,2025-03-16 18:00:00,1178,0,Preventive,293,274,1.974763404
1796,M16655,Press,Bosch,Factory_A,Medium,298.1,307.7,24.95,1498,3.690455138,6.76062797,218.3676542,7.753153255,38.3,81,0,None,0,0,0,0,0,2025-03-16 19:00:00,1241,0,Preventive,180,399,2.30095234
1797,H31210,CNC,GE,Factory_A,High,298.1,307.6,24.95,1542,3.836779057,7.125386169,221.5792606,7.498575018,37.1,84,0,None,0,0,0,0,0,2025-03-16 20:00:00,1534,0,Preventive,54,398,2.548800952
1798,M16657,Conveyor,Bosch,Factory_A,Medium,298,307.6,24.85,1508,4.878049264,7.215098879,220.7349806,8.200346601,41.8,89,0,None,0,0,0,0,0,2025-03-16 21:00:00,1016,0,Preventive,67,259,1.193507017
1799,M16658,Conveyor,GE,Factory_B,Medium,298,307.5,24.85,1431,5.022577317,7.576709588,218.0859557,10.32509643,52.9,92,0,None,0,0,0,0,0,2025-03-16 22:00:00,1277,0,Preventive,243,381,2.576986381
1800,M16659,Lathe,Bosch,Factory_A,Medium,298,307.5,24.85,1427,4.123700185,6.950502874,220.3244487,8.337229571,45.1,95,0,None,0,0,0,0,0,2025-03-16 23:00:00,1748,0,Preventive,60,435,0.851080316
1801,M16660,Press,ABB,Factory_A,Medium,298,307.5,24.85,1524,3.735972324,6.663441913,219.3274301,7.035455078,36.3,98,0,None,0,0,0,0,0,2025-03-17 00:00:00,1776,0,Preventive,237,328,0.458831419
1802,M16661,Lathe,Bosch,Factory_A,Medium,298,307.5,24.85,1427,4.788769182,6.930781628,225.6227118,8.478415101,43.6,101,0,None,0,0,0,0,0,2025-03-17 01:00:00,1072,0,Preventive,247,304,1.283059973
1803,H31216,Press,Bosch,Factory_B,High,298.1,307.6,24.95,1496,4.490748482,6.97289359,225.2738889,8.340846377,44.1,104,0,None,0,0,0,0,0,2025-03-17 02:00:00,1783,0,Preventive,257,429,0.056715486
1804,L48983,Press,Bosch,Factory_C,Low,298.1,307.7,24.95,1388,3.811229153,7.050338691,217.5036848,7.915678107,40.3,109,0,None,0,0,0,0,0,2025-03-17 03:00:00,1822,0,Preventive,114,452,1.693393446
1805,L48984,Lathe,ABB,Factory_C,Low,298.1,307.7,24.95,1495,4.722617494,6.932163664,220.8335728,10.50679452,48.1,111,0,None,0,0,0,0,0,2025-03-17 04:00:00,1199,0,Preventive,170,333,2.757262727
1806,H31219,Press,ABB,Factory_A,High,298.1,307.7,24.95,1376,6.109273671,7.438988516,229.5846688,11.44946301,56.2,113,0,None,0,0,0,0,0,2025-03-17 05:00:00,1232,0,Preventive,178,357,0.342116183
1807,H31220,Conveyor,Siemens,Factory_A,High,298,307.6,24.85,1593,3.422892028,6.416034161,218.0058992,6.238641496,32.2,118,0,None,0,0,0,0,0,2025-03-17 06:00:00,1487,0,Preventive,205,286,0.322037144
1808,L48987,Lathe,Siemens,Factory_A,Low,298,307.6,24.85,1654,2.836413406,6.774260467,212.6527561,6.211986005,28.9,123,0,None,0,0,0,0,0,2025-03-17 07:00:00,1616,0,Preventive,292,391,1.37276692
1809,L48988,Press,ABB,Factory_A,Low,298.1,307.7,24.95,2567,1.393879473,5.749491397,224.5340937,2.576744252,12.8,125,1,Power,0,0,1,0,0,2025-03-17 08:00:00,1749,3,Corrective,560,117,3.24245445
1810,L48989,Conveyor,GE,Factory_C,Low,298.1,307.7,24.95,1767,2.560389187,5.972156596,216.5231488,4.895818818,27,127,0,None,0,0,0,0,0,2025-03-17 09:00:00,1542,0,Preventive,50,343,0.173796816
1811,L48990,Press,GE,Factory_A,Low,298.1,307.6,24.95,1364,4.659488202,7.765686892,220.3668714,10.45607851,53.8,129,0,None,0,0,0,0,0,2025-03-17 10:00:00,1315,0,Preventive,292,450,2.809948164
1812,M16671,CNC,ABB,Factory_A,Medium,298.1,307.8,24.95,1569,3.128906035,6.867683555,216.279503,6.65552221,31.2,131,0,None,0,0,0,0,0,2025-03-17 11:00:00,1379,0,Preventive,164,217,1.13940414
1813,L48992,CNC,Bosch,Factory_B,Low,298.2,307.8,25.05,1476,4.488033272,6.740403412,217.399755,6.75734083,36.8,134,0,None,0,0,0,0,0,2025-03-17 12:00:00,1436,0,Preventive,120,384,1.095976372
1814,L48993,Press,Bosch,Factory_A,Low,298.1,307.7,24.95,1479,4.467612481,7.477855319,219.0707708,8.390813077,45,136,0,None,0,0,0,0,0,2025-03-17 13:00:00,1683,0,Preventive,83,269,0.394169245
1815,L48994,Press,GE,Factory_A,Low,298.1,307.7,24.95,1650,3.070597906,6.497839489,217.0648855,6.756094286,34.1,138,0,None,0,0,0,0,0,2025-03-17 14:00:00,1996,0,Preventive,101,465,1.409982849
1816,M16675,Conveyor,Bosch,Factory_C,Medium,298.1,307.6,24.95,1565,3.857711119,6.983553953,220.9293775,7.2556544,36.3,140,0,None,0,0,0,0,0,2025-03-17 15:00:00,1806,0,Preventive,249,494,0.982448448
1817,L48996,Lathe,Siemens,Factory_C,Low,298.1,307.6,24.95,1460,4.323066525,7.332975509,208.6153721,8.224277194,46.5,143,0,None,0,0,0,0,0,2025-03-17 16:00:00,1483,0,Preventive,206,284,0.429459194
1818,L48997,Press,Siemens,Factory_A,Low,298.1,307.7,24.95,1664,2.649148736,6.26450043,223.1744061,4.614606032,27.6,145,0,None,0,0,0,0,0,2025-03-17 17:00:00,2199,0,Preventive,113,215,2.546916156
1819,M16678,Conveyor,Bosch,Factory_A,Medium,298.1,307.7,24.95,1435,4.117890183,7.172751805,227.6931655,7.952843002,40.9,147,0,None,0,0,0,0,0,2025-03-17 18:00:00,1818,0,Preventive,180,347,0.505245637
1820,M16679,CNC,Siemens,Factory_A,Medium,298.1,307.6,24.95,2066,2.404683588,5.751666639,228.5361026,3.199421088,19.2,150,0,None,0,0,0,0,0,2025-03-17 19:00:00,2128,0,Preventive,173,209,2.392241569
1821,L49000,Lathe,ABB,Factory_B,Low,298.1,307.5,24.95,1493,3.970015206,7.499759179,223.6361107,7.711338257,43.7,153,0,None,0,0,0,0,0,2025-03-17 20:00:00,2213,0,Preventive,272,354,0.626703501
1822,L49001,CNC,Bosch,Factory_C,Low,298.1,307.6,24.95,1354,4.320275498,7.352077893,223.4677057,9.111189817,43.3,155,0,None,0,0,0,0,0,2025-03-17 21:00:00,1942,0,Preventive,157,285,0.458179515
1823,L49002,Press,ABB,Factory_A,Low,298.1,307.6,24.95,1488,3.741468666,6.888265036,228.2107228,8.040496778,39.4,157,0,None,0,0,0,0,0,2025-03-17 22:00:00,2041,0,Preventive,288,375,1.860869507
1824,L49003,Conveyor,GE,Factory_A,Low,298.1,307.7,24.95,1414,5.695248354,7.599699119,215.5312021,9.282447404,48.7,159,0,None,0,0,0,0,0,2025-03-17 23:00:00,1660,0,Preventive,202,251,0.081090275
1825,L49004,Conveyor,ABB,Factory_C,Low,298.1,307.5,24.95,1391,5.27576128,8.207661985,216.5602153,11.68172994,57.4,161,0,None,0,0,0,0,0,2025-03-18 00:00:00,1681,0,Preventive,95,332,1.2808662
1826,M16685,Press,Bosch,Factory_C,Medium,298,307.5,24.85,1784,2.15867287,6.574709532,216.8690606,5.177701267,27.8,163,0,None,0,0,0,0,0,2025-03-18 01:00:00,2381,0,Preventive,205,428,0.741943525
1827,H31240,CNC,Bosch,Factory_C,High,297.8,307.3,24.65,1516,4.067449293,6.961128041,220.0419805,7.771847223,40.1,166,0,None,0,0,0,0,0,2025-03-18 02:00:00,1972,0,Preventive,168,216,1.329092948
1828,M16687,Lathe,Siemens,Factory_A,Medium,297.9,307.3,24.75,1420,4.977841712,7.667830211,221.0448792,9.304075615,47.8,171,0,None,0,0,0,0,0,2025-03-18 03:00:00,2385,0,Preventive,252,409,1.294473754
1829,L49008,Lathe,Bosch,Factory_A,Low,297.8,307.2,24.65,1351,5.95958174,8.183461746,217.3559548,10.94417776,56.3,174,0,None,0,0,0,0,0,2025-03-18 04:00:00,2277,0,Preventive,283,254,2.352512429
1830,L49009,Press,Siemens,Factory_C,Low,297.8,307.2,24.65,1880,2.100528128,6.218684319,212.3634077,4.083621892,23,176,0,None,0,0,0,0,0,2025-03-18 05:00:00,2228,0,Preventive,248,291,1.673207862
1831,L49010,Lathe,Siemens,Factory_C,Low,297.8,307.3,24.65,1859,2.154771648,6.124202994,223.876261,5.1862353,24,178,0,None,0,0,0,0,0,2025-03-18 06:00:00,2084,0,Preventive,99,458,1.40224313
1832,M16691,Conveyor,ABB,Factory_C,Medium,297.8,307.3,24.65,1315,5.327088018,7.89517775,218.3049477,10.51433805,54,180,0,None,0,0,0,0,0,2025-03-18 07:00:00,2066,0,Preventive,187,327,2.778543305
1833,M16692,CNC,GE,Factory_C,Medium,297.8,307.4,24.65,1330,4.660185142,7.970811704,222.1297888,10.89569194,51.7,183,0,None,0,0,0,0,0,2025-03-18 08:00:00,1893,0,Preventive,122,427,2.694370146
1834,L49013,CNC,Siemens,Factory_A,Low,297.8,307.3,24.65,1327,5.276131797,8.36849904,216.3853299,11.87366165,61,186,1,Overstrain,0,0,0,1,0,2025-03-18 09:00:00,2245,2,Corrective,888,139,5.527511169
1835,L49014,CNC,Siemens,Factory_B,Low,297.8,307.2,24.65,1498,3.707430508,6.732060387,222.4513984,7.44573401,38.1,188,0,None,0,0,0,0,0,2025-03-18 10:00:00,1885,0,Preventive,201,335,1.990314554
1836,H31249,CNC,Bosch,Factory_B,High,297.8,307.3,24.65,1555,4.108199182,6.739633227,215.6644483,7.126165919,35.8,190,0,None,0,0,0,0,0,2025-03-18 11:00:00,2272,0,Preventive,89,245,1.477870955
1837,L49016,Lathe,GE,Factory_C,Low,297.7,307.2,24.55,1518,4.007242657,7.125308873,222.5851844,6.92428154,35.8,195,0,None,0,0,0,0,0,2025-03-18 12:00:00,2277,0,Preventive,183,437,2.467489865
1838,L49017,Lathe,Bosch,Factory_A,Low,297.7,307.2,24.55,1392,4.369065282,7.211303718,219.0538179,8.468794519,43,197,0,None,0,0,0,0,0,2025-03-18 13:00:00,1978,0,Preventive,202,451,2.16926413
1839,M16698,CNC,Bosch,Factory_A,Medium,297.8,307.2,24.65,1456,3.405071031,6.988652322,215.7790922,7.61364258,39.6,199,0,None,0,0,0,0,0,2025-03-18 14:00:00,2514,0,Preventive,255,216,1.330933141
1840,L49019,Conveyor,Siemens,Factory_A,Low,297.7,307.1,24.55,1715,2.839793511,6.574468422,223.0480581,6.247613172,30.2,0,0,None,0,0,0,0,0,2025-03-18 15:00:00,13,0,Preventive,147,355,2.164889708
1841,M16700,CNC,Siemens,Factory_B,Medium,297.7,307.2,24.55,1405,4.027058942,7.165372524,217.5840366,9.070142512,43.7,2,0,None,0,0,0,0,0,2025-03-18 16:00:00,183,0,Preventive,129,344,2.554919056
1842,L49021,Press,ABB,Factory_A,Low,297.7,307.2,24.55,1668,3.463765363,6.966535055,218.9138135,6.936424128,37.8,5,0,None,0,0,0,0,0,2025-03-18 17:00:00,369,0,Preventive,235,411,2.479002363
1843,H31256,CNC,Siemens,Factory_A,High,297.7,307.1,24.55,1855,2.577585364,6.456705038,220.5327969,4.745222625,22.5,7,0,None,0,0,0,0,0,2025-03-18 18:00:00,634,0,Preventive,194,205,2.473483594
1844,L49023,Lathe,Bosch,Factory_A,Low,297.6,307.1,24.45,1496,3.135584048,7.071353468,221.1826982,8.332009603,39.2,12,0,None,0,0,0,0,0,2025-03-18 19:00:00,455,0,Preventive,194,393,0.05773364
1845,M16704,Press,Siemens,Factory_B,Medium,297.6,307.1,24.45,1471,4.607043551,7.25295105,215.8562093,8.967005098,44.9,14,0,None,0,0,0,0,0,2025-03-18 20:00:00,522,0,Preventive,94,313,0.847124109
1846,L49025,Lathe,Siemens,Factory_A,Low,297.7,307.2,24.55,1444,4.472243138,6.989232849,223.294498,8.223927216,40,17,0,None,0,0,0,0,0,2025-03-18 21:00:00,411,0,Preventive,113,303,2.741511737
1847,H31260,Conveyor,Bosch,Factory_A,High,297.7,307.3,24.55,1514,3.264428202,6.976313023,218.875713,8.159522116,38.6,19,0,None,0,0,0,0,0,2025-03-18 22:00:00,811,0,Preventive,214,278,2.962314681
1848,L49027,Lathe,ABB,Factory_B,Low,297.8,307.3,24.65,1412,4.792694687,7.10692971,218.9253141,9.57151737,50.7,24,0,None,0,0,0,0,0,2025-03-18 23:00:00,850,0,Preventive,126,219,0.242353668
1849,H31262,Lathe,ABB,Factory_A,High,297.7,307.2,24.55,1429,4.720084174,6.953963295,221.9592406,8.807391792,44.1,26,0,None,0,0,0,0,0,2025-03-19 00:00:00,736,0,Preventive,252,448,1.475508229
1850,L49029,Lathe,ABB,Factory_A,Low,297.7,307.2,24.55,1668,2.991915059,6.801212455,219.0876704,6.542535246,32.7,31,0,None,0,0,0,0,0,2025-03-19 01:00:00,981,0,Preventive,202,250,2.940425581
1851,M16710,Lathe,GE,Factory_B,Medium,297.7,307.2,24.55,1372,4.81495233,7.73350193,219.5316956,10.18641901,52.8,33,0,None,0,0,0,0,0,2025-03-19 02:00:00,874,0,Preventive,84,447,0.928775649
1852,M16711,Lathe,ABB,Factory_A,Medium,297.7,307.3,24.55,1365,4.730570748,7.434865752,225.3004842,10.08946572,49.2,36,0,None,0,0,0,0,0,2025-03-19 03:00:00,437,0,Preventive,82,470,0.522867897
1853,M16712,CNC,GE,Factory_A,Medium,297.6,307.1,24.45,1526,3.468093524,6.918109018,228.8464044,7.281206582,39.1,39,0,None,0,0,0,0,0,2025-03-19 04:00:00,884,0,Preventive,124,473,1.453801637
1854,L49033,Press,Siemens,Factory_B,Low,297.6,307.2,24.45,1486,3.793682433,6.751423254,224.6806367,7.698709529,40.6,42,0,None,0,0,0,0,0,2025-03-19 05:00:00,919,0,Preventive,253,401,0.499236714
1855,M16714,Lathe,GE,Factory_C,Medium,297.6,307.2,24.45,1470,4.573372433,6.948185031,224.3321423,8.580062771,42.6,44,0,None,0,0,0,0,0,2025-03-19 06:00:00,1005,0,Preventive,244,408,2.042275159
1856,H31269,Press,Bosch,Factory_A,High,297.7,307.3,24.55,1249,6.267435897,8.021983,222.019756,12.61356235,62.8,47,0,None,0,0,0,0,0,2025-03-19 07:00:00,690,0,Preventive,96,338,2.951627312
1857,M16716,Press,Siemens,Factory_B,Medium,297.8,307.4,24.65,1752,2.694911239,5.722972965,216.1636908,5.262595954,26.1,52,0,None,0,0,0,0,0,2025-03-19 08:00:00,1040,0,Preventive,62,353,0.394044056
1858,L49037,Press,Siemens,Factory_A,Low,297.7,307.4,24.55,1643,4.081291017,6.822346288,220.2831389,6.820485781,36.5,55,0,None,0,0,0,0,0,2025-03-19 09:00:00,900,0,Preventive,108,228,2.616217633
1859,M16718,Press,GE,Factory_C,Medium,297.8,307.4,24.65,1488,3.014080935,7.005863165,216.1205945,6.835499684,36.1,57,0,None,0,0,0,0,0,2025-03-19 10:00:00,1041,0,Preventive,87,284,0.18004563
1860,L49039,Lathe,GE,Factory_A,Low,297.8,307.4,24.65,1355,5.227905491,7.656087377,213.05133,9.255885983,45.8,60,0,None,0,0,0,0,0,2025-03-19 11:00:00,626,0,Preventive,174,415,2.890467464
1861,L49040,Conveyor,Bosch,Factory_B,Low,297.8,307.6,24.65,1607,3.073510614,6.723805118,223.8392578,6.118181054,30.3,62,0,None,0,0,0,0,0,2025-03-19 12:00:00,1248,0,Preventive,279,260,2.545016444
1862,M16721,Conveyor,GE,Factory_A,Medium,297.9,307.6,24.75,1609,2.435911855,6.130479966,227.1763,6.473359756,30.3,64,0,None,0,0,0,0,0,2025-03-19 13:00:00,1033,0,Preventive,286,378,1.525919639
1863,L49042,Conveyor,Bosch,Factory_A,Low,297.9,307.7,24.75,1517,4.443042257,7.243559774,220.024867,8.840991455,44.4,67,0,None,0,0,0,0,0,2025-03-19 14:00:00,1052,0,Preventive,101,352,2.437290722
1864,M16723,CNC,Siemens,Factory_A,Medium,297.9,307.7,24.75,1517,4.173576012,6.87789111,214.471922,8.542654345,39.5,69,0,None,0,0,0,0,0,2025-03-19 15:00:00,808,0,Preventive,72,451,0.736082343
1865,L49044,Press,Bosch,Factory_B,Low,297.9,307.7,24.75,1546,3.615766305,6.932127689,220.062271,7.690828311,37.6,72,0,None,0,0,0,0,0,2025-03-19 16:00:00,1453,0,Preventive,215,221,1.11659799
1866,L49045,Lathe,Bosch,Factory_C,Low,297.9,307.7,24.75,1567,3.231808977,6.832690676,224.1517897,7.210330256,34.7,74,0,None,0,0,0,0,0,2025-03-19 17:00:00,1086,0,Preventive,251,488,0.378691827
1867,M16726,CNC,Bosch,Factory_B,Medium,298.1,307.9,24.95,1662,3.364835539,6.559392189,217.2853063,5.470191796,28.9,76,0,None,0,0,0,0,0,2025-03-19 18:00:00,1192,0,Preventive,229,383,0.997223213
1868,L49047,Conveyor,GE,Factory_A,Low,298.1,307.9,24.95,1502,4.691485541,7.49911328,225.9713639,8.173259091,41.8,79,0,None,0,0,0,0,0,2025-03-19 19:00:00,827,0,Preventive,115,496,0.912038576
1869,L49048,Lathe,Bosch,Factory_B,Low,298.3,308,25.15,1361,6.057406142,7.973536844,212.1353131,10.76855673,56.9,81,0,None,0,0,0,0,0,2025-03-19 20:00:00,872,0,Preventive,134,240,1.763611095
1870,M16729,Lathe,ABB,Factory_A,Medium,298.3,308.1,25.15,1630,3.657081215,6.651182497,220.7983228,7.028269149,32.7,83,0,None,0,0,0,0,0,2025-03-19 21:00:00,1149,0,Preventive,116,302,1.219517615
1871,L49050,Conveyor,ABB,Factory_C,Low,298.3,308,25.15,1486,4.210148856,7.24844355,216.3271217,8.355219816,42.3,86,0,None,0,0,0,0,0,2025-03-19 22:00:00,1283,0,Preventive,272,483,1.74840888
1872,L49051,Conveyor,GE,Factory_A,Low,298.3,308.1,25.15,1840,1.496077905,6.096670252,222.6160325,4.295182792,21.5,88,0,None,0,0,0,0,0,2025-03-19 23:00:00,1647,0,Preventive,130,318,1.799629508
1873,L49052,Press,ABB,Factory_A,Low,298.3,308.1,25.15,1326,5.670300032,8.059369754,219.5008373,12.06938395,58.4,90,0,None,0,0,0,0,0,2025-03-20 00:00:00,1041,0,Preventive,197,318,1.956752106
1874,L49053,Lathe,Siemens,Factory_A,Low,298.4,308.1,25.25,1367,6.165724026,7.824400335,221.0342948,11.76010431,57.8,92,0,None,0,0,0,0,0,2025-03-20 01:00:00,1261,0,Preventive,98,391,0.341323308
1875,L49054,Lathe,GE,Factory_A,Low,298.4,308.1,25.25,1598,3.513136239,6.331312541,218.631085,6.604156543,32.7,94,0,None,0,0,0,0,0,2025-03-20 02:00:00,1435,0,Preventive,218,304,1.328446819
